ID,data,tipo,categoria,valor,descricao
13,2025-10-05,saida,Software SaaS,2726.66,Transação referente a Software SaaS
474,2025-10-06,saida,Software SaaS,3361.14,Transação referente a Software SaaS
738,2025-10-06,saida,Manutenção,2350.05,Transação referente a Manutenção
1076,2025-10-06,saida,Software SaaS,241.44,Transação referente a Software SaaS
743,2025-10-06,saida,Impostos,3397.41,Transação referente a Impostos
122,2025-10-06,saida,Aluguel,159.42,Transação referente a Aluguel
1298,2025-10-06,entrada,Aportes,11541.3,Transação referente a Aportes
1163,2025-10-06,saida,Manutenção,3134.69,Transação referente a Manutenção
4,2025-10-07,entrada,Rendimentos,3324.64,Transação referente a Rendimentos
577,2025-10-07,saida,Logística,1247.31,Transação referente a Logística
1251,2025-10-07,saida,Marketing,3372.96,Transação referente a Marketing
464,2025-10-07,entrada,Rendimentos,7296.12,Transação referente a Rendimentos
1123,2025-10-07,saida,Folha Salarial,4012.41,Transação referente a Folha Salarial
1220,2025-10-08,saida,Software SaaS,3473.8,Transação referente a Software SaaS
81,2025-10-08,saida,Aluguel,410.66,Transação referente a Aluguel
1154,2025-10-09,saida,Logística,4473.69,Transação referente a Logística
203,2025-10-09,entrada,Prestação de Serviços,1178.93,Transação referente a Prestação de Serviços
128,2025-10-09,entrada,Vendas de Produtos,13086.78,Transação referente a Vendas de Produtos
1486,2025-10-09,entrada,Prestação de Serviços,7753.97,Transação referente a Prestação de Serviços
1352,2025-10-09,saida,Aluguel,520.9,Transação referente a Aluguel
1010,2025-10-09,saida,Logística,2295.55,Transação referente a Logística
388,2025-10-09,saida,Logística,1066.8,Transação referente a Logística
305,2025-10-09,entrada,Rendimentos,2836.93,Transação referente a Rendimentos
327,2025-10-09,saida,Folha Salarial,2863.74,Transação referente a Folha Salarial
916,2025-10-10,entrada,Prestação de Serviços,10736.87,Transação referente a Prestação de Serviços
415,2025-10-10,entrada,Rendimentos,10607.96,Transação referente a Rendimentos
1120,2025-10-10,saida,Logística,3905.85,Transação referente a Logística
1261,2025-10-10,saida,Impostos,2230.88,Transação referente a Impostos
690,2025-10-10,saida,Manutenção,180.23,Transação referente a Manutenção
886,2025-10-11,saida,Folha Salarial,181.09,Transação referente a Folha Salarial
1476,2025-10-11,entrada,Vendas de Produtos,4217.06,Transação referente a Vendas de Produtos
404,2025-10-11,entrada,Rendimentos,10264.09,Transação referente a Rendimentos
637,2025-10-11,saida,Logística,3088.12,Transação referente a Logística
161,2025-10-12,saida,Software SaaS,2863.58,Transação referente a Software SaaS
208,2025-10-12,saida,Marketing,4056.59,Transação referente a Marketing
1443,2025-10-12,saida,Software SaaS,2183.88,Transação referente a Software SaaS
370,2025-10-12,saida,Folha Salarial,583.16,Transação referente a Folha Salarial
1020,2025-10-13,entrada,Prestação de Serviços,9345.15,Transação referente a Prestação de Serviços
640,2025-10-13,entrada,Prestação de Serviços,13280.48,Transação referente a Prestação de Serviços
368,2025-10-14,saida,Logística,108.88,Transação referente a Logística
1044,2025-10-14,entrada,Vendas de Produtos,9635.88,Transação referente a Vendas de Produtos
90,2025-10-15,saida,Aluguel,597.74,Transação referente a Aluguel
52,2025-10-15,saida,Manutenção,2315.82,Transação referente a Manutenção
1327,2025-10-16,entrada,Prestação de Serviços,14915.71,Transação referente a Prestação de Serviços
1106,2025-10-16,entrada,Rendimentos,5131.13,Transação referente a Rendimentos
760,2025-10-16,entrada,Vendas de Produtos,11326.37,Transação referente a Vendas de Produtos
531,2025-10-17,entrada,Rendimentos,13692.27,Transação referente a Rendimentos
839,2025-10-17,entrada,Aportes,11117.47,Transação referente a Aportes
1125,2025-10-17,entrada,Rendimentos,5099.73,Transação referente a Rendimentos
258,2025-10-17,entrada,Prestação de Serviços,6450.69,Transação referente a Prestação de Serviços
1423,2025-10-18,saida,Folha Salarial,3733.31,Transação referente a Folha Salarial
676,2025-10-18,saida,Folha Salarial,2579.71,Transação referente a Folha Salarial
730,2025-10-18,entrada,Prestação de Serviços,2667.21,Transação referente a Prestação de Serviços
935,2025-10-18,saida,Software SaaS,2642.45,Transação referente a Software SaaS
744,2025-10-18,saida,Marketing,2164.58,Transação referente a Marketing
566,2025-10-18,entrada,Aportes,10015.5,Transação referente a Aportes
1485,2025-10-18,saida,Software SaaS,1707.65,Transação referente a Software SaaS
1250,2025-10-19,saida,Aluguel,4367.43,Transação referente a Aluguel
1175,2025-10-20,saida,Logística,149.67,Transação referente a Logística
812,2025-10-20,saida,Aluguel,2275.53,Transação referente a Aluguel
1230,2025-10-20,saida,Aluguel,3445.88,Transação referente a Aluguel
132,2025-10-20,saida,Folha Salarial,3313.45,Transação referente a Folha Salarial
641,2025-10-20,saida,Manutenção,2761.81,Transação referente a Manutenção
152,2025-10-20,saida,Impostos,4278.26,Transação referente a Impostos
1040,2025-10-20,saida,Logística,387.5,Transação referente a Logística
1231,2025-10-21,saida,Aluguel,1693.89,Transação referente a Aluguel
291,2025-10-21,entrada,Vendas de Produtos,9533.42,Transação referente a Vendas de Produtos
357,2025-10-21,entrada,Vendas de Produtos,6794.04,Transação referente a Vendas de Produtos
1161,2025-10-21,saida,Logística,3636.31,Transação referente a Logística
1329,2025-10-22,saida,Marketing,2771.26,Transação referente a Marketing
1418,2025-10-22,saida,Aluguel,1486.64,Transação referente a Aluguel
1114,2025-10-22,entrada,Vendas de Produtos,7864.38,Transação referente a Vendas de Produtos
69,2025-10-22,saida,Folha Salarial,1882.75,Transação referente a Folha Salarial
1437,2025-10-22,saida,Aluguel,2447.54,Transação referente a Aluguel
62,2025-10-22,entrada,Vendas de Produtos,12914.24,Transação referente a Vendas de Produtos
95,2025-10-23,entrada,Vendas de Produtos,1304.15,Transação referente a Vendas de Produtos
204,2025-10-23,saida,Folha Salarial,4361.32,Transação referente a Folha Salarial
724,2025-10-23,entrada,Aportes,1588.59,Transação referente a Aportes
1202,2025-10-23,entrada,Prestação de Serviços,4883.76,Transação referente a Prestação de Serviços
1283,2025-10-23,entrada,Prestação de Serviços,6752.97,Transação referente a Prestação de Serviços
311,2025-10-23,saida,Logística,2370.56,Transação referente a Logística
1184,2025-10-24,entrada,Rendimentos,11191.21,Transação referente a Rendimentos
1311,2025-10-24,entrada,Prestação de Serviços,3046.12,Transação referente a Prestação de Serviços
1052,2025-10-24,saida,Software SaaS,1237.54,Transação referente a Software SaaS
651,2025-10-24,saida,Folha Salarial,3439.57,Transação referente a Folha Salarial
567,2025-10-25,entrada,Aportes,5544.02,Transação referente a Aportes
417,2025-10-25,entrada,Rendimentos,14526.97,Transação referente a Rendimentos
1299,2025-10-25,saida,Folha Salarial,1083.65,Transação referente a Folha Salarial
813,2025-10-25,saida,Impostos,599.74,Transação referente a Impostos
37,2025-10-26,entrada,Aportes,5929.42,Transação referente a Aportes
550,2025-10-26,entrada,Vendas de Produtos,8837.11,Transação referente a Vendas de Produtos
949,2025-10-26,entrada,Aportes,11234.46,Transação referente a Aportes
859,2025-10-26,saida,Manutenção,114.7,Transação referente a Manutenção
832,2025-10-26,saida,Marketing,4042.23,Transação referente a Marketing
190,2025-10-27,saida,Impostos,621.18,Transação referente a Impostos
268,2025-10-28,saida,Impostos,4145.35,Transação referente a Impostos
217,2025-10-28,saida,Folha Salarial,2085.04,Transação referente a Folha Salarial
157,2025-10-28,entrada,Aportes,1893.65,Transação referente a Aportes
17,2025-10-29,entrada,Aportes,1851.27,Transação referente a Aportes
1434,2025-10-29,saida,Folha Salarial,2241.56,Transação referente a Folha Salarial
691,2025-10-29,entrada,Prestação de Serviços,4884.5,Transação referente a Prestação de Serviços
1342,2025-10-29,entrada,Rendimentos,14748.72,Transação referente a Rendimentos
732,2025-10-29,entrada,Prestação de Serviços,4514.73,Transação referente a Prestação de Serviços
1290,2025-10-30,saida,Aluguel,4287.51,Transação referente a Aluguel
1419,2025-10-30,entrada,Vendas de Produtos,6176.47,Transação referente a Vendas de Produtos
1415,2025-10-30,saida,Marketing,1161.39,Transação referente a Marketing
1406,2025-10-30,saida,Impostos,3185.56,Transação referente a Impostos
932,2025-10-30,saida,Manutenção,1420.49,Transação referente a Manutenção
125,2025-10-31,saida,Marketing,3210.81,Transação referente a Marketing
392,2025-10-31,saida,Aluguel,2192.66,Transação referente a Aluguel
1112,2025-10-31,saida,Folha Salarial,2899.2,Transação referente a Folha Salarial
1448,2025-11-01,saida,Marketing,4273.77,Transação referente a Marketing
1354,2025-11-01,entrada,Prestação de Serviços,1564.79,Transação referente a Prestação de Serviços
1487,2025-11-01,entrada,Vendas de Produtos,7813.88,Transação referente a Vendas de Produtos
1133,2025-11-02,entrada,Prestação de Serviços,6678.23,Transação referente a Prestação de Serviços
1475,2025-11-02,entrada,Prestação de Serviços,4328.5,Transação referente a Prestação de Serviços
619,2025-11-02,saida,Marketing,3444.11,Transação referente a Marketing
1273,2025-11-02,saida,Logística,4435.18,Transação referente a Logística
1186,2025-11-02,saida,Aluguel,250.85,Transação referente a Aluguel
1187,2025-11-02,entrada,Prestação de Serviços,9113.93,Transação referente a Prestação de Serviços
1188,2025-11-02,entrada,Aportes,3048.61,Transação referente a Aportes
527,2025-11-02,saida,Logística,643.89,Transação referente a Logística
1274,2025-11-03,saida,Aluguel,3096.43,Transação referente a Aluguel
889,2025-11-03,saida,Impostos,1445.74,Transação referente a Impostos
1469,2025-11-03,saida,Marketing,1441.5,Transação referente a Marketing
741,2025-11-03,entrada,Rendimentos,9213.22,Transação referente a Rendimentos
331,2025-11-04,entrada,Prestação de Serviços,3967.76,Transação referente a Prestação de Serviços
978,2025-11-04,saida,Marketing,2382.85,Transação referente a Marketing
804,2025-11-04,entrada,Vendas de Produtos,13936.82,Transação referente a Vendas de Produtos
808,2025-11-04,saida,Manutenção,3881.19,Transação referente a Manutenção
1068,2025-11-04,saida,Software SaaS,2432.66,Transação referente a Software SaaS
1481,2025-11-05,entrada,Prestação de Serviços,6850.5,Transação referente a Prestação de Serviços
275,2025-11-05,saida,Logística,2349.92,Transação referente a Logística
554,2025-11-06,saida,Aluguel,3742.53,Transação referente a Aluguel
677,2025-11-06,entrada,Vendas de Produtos,7756.18,Transação referente a Vendas de Produtos
491,2025-11-07,entrada,Aportes,11602.31,Transação referente a Aportes
1061,2025-11-08,entrada,Vendas de Produtos,1885.99,Transação referente a Vendas de Produtos
1468,2025-11-08,entrada,Prestação de Serviços,2924.31,Transação referente a Prestação de Serviços
890,2025-11-08,saida,Aluguel,2910.56,Transação referente a Aluguel
884,2025-11-08,saida,Logística,3031.72,Transação referente a Logística
926,2025-11-09,saida,Marketing,1731.81,Transação referente a Marketing
880,2025-11-09,entrada,Vendas de Produtos,11287.38,Transação referente a Vendas de Produtos
163,2025-11-09,entrada,Prestação de Serviços,14520.33,Transação referente a Prestação de Serviços
881,2025-11-09,saida,Manutenção,4290.21,Transação referente a Manutenção
272,2025-11-09,entrada,Rendimentos,11409.79,Transação referente a Rendimentos
633,2025-11-09,saida,Impostos,912.59,Transação referente a Impostos
1159,2025-11-10,saida,Software SaaS,1366.14,Transação referente a Software SaaS
1308,2025-11-10,entrada,Prestação de Serviços,14158.22,Transação referente a Prestação de Serviços
138,2025-11-10,saida,Folha Salarial,437.32,Transação referente a Folha Salarial
1266,2025-11-11,entrada,Rendimentos,5017.34,Transação referente a Rendimentos
399,2025-11-11,saida,Manutenção,4473.76,Transação referente a Manutenção
25,2025-11-11,saida,Logística,1416.77,Transação referente a Logística
809,2025-11-11,entrada,Vendas de Produtos,4871.56,Transação referente a Vendas de Produtos
1009,2025-11-12,entrada,Rendimentos,1474.33,Transação referente a Rendimentos
1237,2025-11-12,saida,Impostos,3265.48,Transação referente a Impostos
1286,2025-11-12,entrada,Prestação de Serviços,3878.28,Transação referente a Prestação de Serviços
105,2025-11-13,saida,Impostos,2893.11,Transação referente a Impostos
1087,2025-11-13,entrada,Vendas de Produtos,6510.49,Transação referente a Vendas de Produtos
555,2025-11-13,saida,Impostos,138.89,Transação referente a Impostos
1014,2025-11-13,saida,Software SaaS,216.33,Transação referente a Software SaaS
1309,2025-11-13,entrada,Vendas de Produtos,14606.07,Transação referente a Vendas de Produtos
1183,2025-11-13,entrada,Prestação de Serviços,4919.57,Transação referente a Prestação de Serviços
1191,2025-11-13,entrada,Vendas de Produtos,12491.59,Transação referente a Vendas de Produtos
1394,2025-11-13,entrada,Rendimentos,5082.8,Transação referente a Rendimentos
119,2025-11-14,entrada,Vendas de Produtos,8607.86,Transação referente a Vendas de Produtos
1239,2025-11-14,saida,Aluguel,1438.23,Transação referente a Aluguel
170,2025-11-14,entrada,Prestação de Serviços,6918.21,Transação referente a Prestação de Serviços
510,2025-11-14,entrada,Rendimentos,9790.67,Transação referente a Rendimentos
977,2025-11-15,entrada,Rendimentos,6610.69,Transação referente a Rendimentos
931,2025-11-15,entrada,Rendimentos,9183.63,Transação referente a Rendimentos
1390,2025-11-15,saida,Marketing,2975.68,Transação referente a Marketing
533,2025-11-15,saida,Software SaaS,2914.33,Transação referente a Software SaaS
678,2025-11-16,entrada,Aportes,10639.48,Transação referente a Aportes
1494,2025-11-16,saida,Logística,4304.91,Transação referente a Logística
427,2025-11-16,saida,Logística,3141.92,Transação referente a Logística
1022,2025-11-16,saida,Marketing,1108.93,Transação referente a Marketing
1143,2025-11-16,saida,Aluguel,2916.76,Transação referente a Aluguel
124,2025-11-16,saida,Impostos,1368.65,Transação referente a Impostos
597,2025-11-17,saida,Marketing,2597.43,Transação referente a Marketing
28,2025-11-17,saida,Marketing,1690.16,Transação referente a Marketing
1326,2025-11-17,saida,Marketing,1391.74,Transação referente a Marketing
303,2025-11-18,saida,Aluguel,2348.81,Transação referente a Aluguel
970,2025-11-18,saida,Aluguel,1202.08,Transação referente a Aluguel
38,2025-11-18,entrada,Prestação de Serviços,10062.64,Transação referente a Prestação de Serviços
811,2025-11-19,saida,Manutenção,1075.54,Transação referente a Manutenção
601,2025-11-19,entrada,Aportes,1929.68,Transação referente a Aportes
212,2025-11-19,saida,Folha Salarial,402.24,Transação referente a Folha Salarial
12,2025-11-19,saida,Impostos,924.68,Transação referente a Impostos
332,2025-11-19,entrada,Vendas de Produtos,9119.73,Transação referente a Vendas de Produtos
158,2025-11-20,saida,Folha Salarial,1787.81,Transação referente a Folha Salarial
750,2025-11-20,saida,Folha Salarial,3953.74,Transação referente a Folha Salarial
87,2025-11-21,saida,Aluguel,3642.27,Transação referente a Aluguel
578,2025-11-21,saida,Logística,1231.02,Transação referente a Logística
658,2025-11-21,saida,Logística,1914.88,Transação referente a Logística
191,2025-11-21,saida,Folha Salarial,2492.9,Transação referente a Folha Salarial
1445,2025-11-21,saida,Impostos,962.76,Transação referente a Impostos
1493,2025-11-22,entrada,Aportes,5063.98,Transação referente a Aportes
671,2025-11-23,entrada,Rendimentos,5027.51,Transação referente a Rendimentos
462,2025-11-23,saida,Software SaaS,725.61,Transação referente a Software SaaS
1395,2025-11-23,saida,Software SaaS,1452.74,Transação referente a Software SaaS
293,2025-11-23,entrada,Prestação de Serviços,7293.24,Transação referente a Prestação de Serviços
544,2025-11-23,saida,Impostos,120.54,Transação referente a Impostos
39,2025-11-24,entrada,Aportes,6178.01,Transação referente a Aportes
739,2025-11-24,entrada,Prestação de Serviços,3969.84,Transação referente a Prestação de Serviços
551,2025-11-24,saida,Logística,423.11,Transação referente a Logística
771,2025-11-25,saida,Aluguel,472.63,Transação referente a Aluguel
721,2025-11-25,entrada,Aportes,8151.3,Transação referente a Aportes
107,2025-11-25,saida,Logística,84.83,Transação referente a Logística
850,2025-11-25,saida,Marketing,1797.77,Transação referente a Marketing
663,2025-11-26,entrada,Rendimentos,3555.48,Transação referente a Rendimentos
1111,2025-11-27,entrada,Rendimentos,1305.6,Transação referente a Rendimentos
1182,2025-11-27,entrada,Vendas de Produtos,7450.08,Transação referente a Vendas de Produtos
251,2025-11-27,saida,Manutenção,2091.72,Transação referente a Manutenção
195,2025-11-27,saida,Aluguel,1654.49,Transação referente a Aluguel
652,2025-11-27,entrada,Prestação de Serviços,6351.03,Transação referente a Prestação de Serviços
553,2025-11-28,entrada,Aportes,11316.47,Transação referente a Aportes
990,2025-11-28,saida,Aluguel,3696.22,Transação referente a Aluguel
1359,2025-11-28,saida,Manutenção,2694.71,Transação referente a Manutenção
1238,2025-11-28,entrada,Prestação de Serviços,8149.51,Transação referente a Prestação de Serviços
1245,2025-11-28,entrada,Prestação de Serviços,5521.53,Transação referente a Prestação de Serviços
328,2025-11-28,saida,Aluguel,558.62,Transação referente a Aluguel
322,2025-11-28,saida,Aluguel,963.14,Transação referente a Aluguel
1057,2025-11-28,saida,Impostos,420.89,Transação referente a Impostos
278,2025-11-28,saida,Logística,3773.05,Transação referente a Logística
1008,2025-11-29,entrada,Rendimentos,12796.44,Transação referente a Rendimentos
1206,2025-11-29,entrada,Prestação de Serviços,8482.02,Transação referente a Prestação de Serviços
1144,2025-11-29,saida,Aluguel,2987.01,Transação referente a Aluguel
1405,2025-11-29,saida,Software SaaS,2669.8,Transação referente a Software SaaS
1414,2025-11-29,saida,Aluguel,3960.84,Transação referente a Aluguel
1402,2025-11-29,saida,Impostos,1561.24,Transação referente a Impostos
621,2025-11-30,saida,Marketing,1013.48,Transação referente a Marketing
1348,2025-11-30,saida,Marketing,3583.32,Transação referente a Marketing
1069,2025-12-01,entrada,Prestação de Serviços,4205.83,Transação referente a Prestação de Serviços
314,2025-12-01,saida,Manutenção,4300.03,Transação referente a Manutenção
560,2025-12-03,entrada,Prestação de Serviços,9757.3,Transação referente a Prestação de Serviços
110,2025-12-04,entrada,Rendimentos,12058.29,Transação referente a Rendimentos
994,2025-12-04,entrada,Prestação de Serviços,9176.34,Transação referente a Prestação de Serviços
359,2025-12-05,saida,Logística,3304.2,Transação referente a Logística
1142,2025-12-05,saida,Logística,1952.39,Transação referente a Logística
198,2025-12-05,saida,Logística,978.25,Transação referente a Logística
1108,2025-12-05,saida,Manutenção,3187.37,Transação referente a Manutenção
1105,2025-12-05,entrada,Rendimentos,14035.07,Transação referente a Rendimentos
75,2025-12-05,saida,Logística,1535.74,Transação referente a Logística
1031,2025-12-06,entrada,Vendas de Produtos,7920.65,Transação referente a Vendas de Produtos
461,2025-12-06,entrada,Vendas de Produtos,1226.48,Transação referente a Vendas de Produtos
731,2025-12-06,entrada,Vendas de Produtos,10623.97,Transação referente a Vendas de Produtos
810,2025-12-06,saida,Marketing,260.31,Transação referente a Marketing
1269,2025-12-06,saida,Aluguel,1003.5,Transação referente a Aluguel
223,2025-12-07,saida,Software SaaS,3167.21,Transação referente a Software SaaS
580,2025-12-07,saida,Folha Salarial,821.06,Transação referente a Folha Salarial
281,2025-12-07,saida,Aluguel,67.4,Transação referente a Aluguel
794,2025-12-07,saida,Software SaaS,1664.19,Transação referente a Software SaaS
478,2025-12-07,entrada,Rendimentos,11451.56,Transação referente a Rendimentos
517,2025-12-07,saida,Manutenção,2741.47,Transação referente a Manutenção
1260,2025-12-07,entrada,Vendas de Produtos,11738.61,Transação referente a Vendas de Produtos
1258,2025-12-08,entrada,Prestação de Serviços,1474.49,Transação referente a Prestação de Serviços
151,2025-12-08,saida,Manutenção,3841.6,Transação referente a Manutenção
609,2025-12-08,entrada,Vendas de Produtos,1729.42,Transação referente a Vendas de Produtos
837,2025-12-09,saida,Software SaaS,2658.38,Transação referente a Software SaaS
185,2025-12-09,saida,Logística,4445.43,Transação referente a Logística
594,2025-12-09,saida,Software SaaS,2844.15,Transação referente a Software SaaS
989,2025-12-09,saida,Marketing,494.84,Transação referente a Marketing
782,2025-12-10,entrada,Rendimentos,6772.32,Transação referente a Rendimentos
898,2025-12-10,saida,Manutenção,1977.66,Transação referente a Manutenção
1378,2025-12-10,entrada,Vendas de Produtos,4623.35,Transação referente a Vendas de Produtos
1332,2025-12-10,saida,Folha Salarial,1957.43,Transação referente a Folha Salarial
1140,2025-12-10,entrada,Rendimentos,14206.78,Transação referente a Rendimentos
11,2025-12-10,saida,Folha Salarial,1641.17,Transação referente a Folha Salarial
450,2025-12-11,saida,Folha Salarial,2954.28,Transação referente a Folha Salarial
264,2025-12-11,saida,Software SaaS,1543.06,Transação referente a Software SaaS
266,2025-12-11,saida,Impostos,2534.69,Transação referente a Impostos
23,2025-12-11,entrada,Rendimentos,2106.25,Transação referente a Rendimentos
1375,2025-12-11,entrada,Rendimentos,3471.22,Transação referente a Rendimentos
849,2025-12-12,saida,Aluguel,4099.6,Transação referente a Aluguel
142,2025-12-12,saida,Marketing,4093.76,Transação referente a Marketing
966,2025-12-12,saida,Software SaaS,2752.33,Transação referente a Software SaaS
762,2025-12-12,entrada,Vendas de Produtos,10956.98,Transação referente a Vendas de Produtos
895,2025-12-12,saida,Marketing,1022.91,Transação referente a Marketing
936,2025-12-13,saida,Aluguel,883.53,Transação referente a Aluguel
1115,2025-12-13,entrada,Vendas de Produtos,9535.03,Transação referente a Vendas de Produtos
373,2025-12-13,saida,Aluguel,2266.02,Transação referente a Aluguel
789,2025-12-13,saida,Software SaaS,66.94,Transação referente a Software SaaS
1073,2025-12-14,saida,Aluguel,4141.0,Transação referente a Aluguel
1196,2025-12-14,saida,Impostos,2317.76,Transação referente a Impostos
1085,2025-12-14,entrada,Vendas de Produtos,3893.08,Transação referente a Vendas de Produtos
1380,2025-12-14,saida,Aluguel,301.49,Transação referente a Aluguel
440,2025-12-14,saida,Impostos,3396.24,Transação referente a Impostos
700,2025-12-15,entrada,Prestação de Serviços,3136.05,Transação referente a Prestação de Serviços
1470,2025-12-15,saida,Marketing,2171.17,Transação referente a Marketing
964,2025-12-15,entrada,Aportes,3868.7,Transação referente a Aportes
1033,2025-12-15,entrada,Aportes,4710.28,Transação referente a Aportes
971,2025-12-15,entrada,Aportes,5652.5,Transação referente a Aportes
405,2025-12-15,saida,Impostos,2312.48,Transação referente a Impostos
565,2025-12-16,entrada,Aportes,2066.01,Transação referente a Aportes
104,2025-12-16,entrada,Rendimentos,6014.2,Transação referente a Rendimentos
435,2025-12-16,entrada,Aportes,1868.42,Transação referente a Aportes
135,2025-12-17,saida,Marketing,3855.28,Transação referente a Marketing
599,2025-12-18,entrada,Vendas de Produtos,5269.28,Transação referente a Vendas de Produtos
297,2025-12-18,saida,Marketing,674.75,Transação referente a Marketing
1479,2025-12-18,entrada,Prestação de Serviços,7815.88,Transação referente a Prestação de Serviços
29,2025-12-18,entrada,Prestação de Serviços,6478.93,Transação referente a Prestação de Serviços
591,2025-12-18,entrada,Vendas de Produtos,9736.23,Transação referente a Vendas de Produtos
494,2025-12-19,saida,Marketing,3459.09,Transação referente a Marketing
1216,2025-12-19,entrada,Prestação de Serviços,12496.06,Transação referente a Prestação de Serviços
117,2025-12-19,saida,Marketing,2902.83,Transação referente a Marketing
733,2025-12-19,entrada,Rendimentos,3719.34,Transação referente a Rendimentos
55,2025-12-19,entrada,Aportes,5116.0,Transação referente a Aportes
1304,2025-12-19,entrada,Vendas de Produtos,6780.5,Transação referente a Vendas de Produtos
131,2025-12-20,saida,Impostos,1730.04,Transação referente a Impostos
72,2025-12-20,saida,Impostos,3753.68,Transação referente a Impostos
757,2025-12-20,entrada,Prestação de Serviços,5672.32,Transação referente a Prestação de Serviços
61,2025-12-20,entrada,Prestação de Serviços,13651.87,Transação referente a Prestação de Serviços
1279,2025-12-20,saida,Marketing,3855.34,Transação referente a Marketing
654,2025-12-21,entrada,Vendas de Produtos,10386.06,Transação referente a Vendas de Produtos
1135,2025-12-21,entrada,Prestação de Serviços,6635.09,Transação referente a Prestação de Serviços
1224,2025-12-21,entrada,Prestação de Serviços,4025.42,Transação referente a Prestação de Serviços
728,2025-12-21,saida,Manutenção,1443.14,Transação referente a Manutenção
1221,2025-12-21,saida,Folha Salarial,1235.43,Transação referente a Folha Salarial
108,2025-12-22,saida,Logística,919.85,Transação referente a Logística
1334,2025-12-22,saida,Folha Salarial,189.35,Transação referente a Folha Salarial
1317,2025-12-22,saida,Impostos,4060.35,Transação referente a Impostos
1473,2025-12-22,entrada,Vendas de Produtos,2840.04,Transação referente a Vendas de Produtos
366,2025-12-22,saida,Marketing,1772.04,Transação referente a Marketing
1000,2025-12-22,saida,Impostos,364.05,Transação referente a Impostos
242,2025-12-23,saida,Impostos,1921.03,Transação referente a Impostos
91,2025-12-23,entrada,Aportes,5675.89,Transação referente a Aportes
829,2025-12-23,entrada,Rendimentos,11070.74,Transação referente a Rendimentos
1011,2025-12-23,entrada,Vendas de Produtos,10661.39,Transação referente a Vendas de Produtos
205,2025-12-23,saida,Software SaaS,3755.28,Transação referente a Software SaaS
1214,2025-12-24,saida,Impostos,218.34,Transação referente a Impostos
516,2025-12-24,entrada,Rendimentos,5332.65,Transação referente a Rendimentos
755,2025-12-24,saida,Software SaaS,3858.56,Transação referente a Software SaaS
635,2025-12-24,saida,Software SaaS,3603.0,Transação referente a Software SaaS
765,2025-12-24,saida,Aluguel,1515.94,Transação referente a Aluguel
940,2025-12-24,entrada,Aportes,14015.94,Transação referente a Aportes
714,2025-12-25,saida,Software SaaS,431.97,Transação referente a Software SaaS
845,2025-12-25,saida,Aluguel,3980.1,Transação referente a Aluguel
867,2025-12-25,saida,Manutenção,4331.06,Transação referente a Manutenção
365,2025-12-25,saida,Logística,2209.53,Transação referente a Logística
26,2025-12-25,saida,Folha Salarial,4009.65,Transação referente a Folha Salarial
77,2025-12-26,saida,Marketing,488.77,Transação referente a Marketing
1276,2025-12-26,entrada,Vendas de Produtos,10079.79,Transação referente a Vendas de Produtos
325,2025-12-26,saida,Manutenção,3264.79,Transação referente a Manutenção
1194,2025-12-26,saida,Manutenção,3096.97,Transação referente a Manutenção
634,2025-12-26,saida,Software SaaS,2460.28,Transação referente a Software SaaS
99,2025-12-27,saida,Impostos,1130.31,Transação referente a Impostos
1275,2025-12-27,entrada,Prestação de Serviços,6317.19,Transação referente a Prestação de Serviços
355,2025-12-28,saida,Manutenção,101.81,Transação referente a Manutenção
777,2025-12-28,saida,Logística,1382.43,Transação referente a Logística
276,2025-12-29,saida,Impostos,564.13,Transação referente a Impostos
1235,2025-12-29,saida,Software SaaS,1328.51,Transação referente a Software SaaS
954,2025-12-29,saida,Manutenção,3459.57,Transação referente a Manutenção
515,2025-12-30,saida,Aluguel,3801.76,Transação referente a Aluguel
347,2025-12-30,entrada,Prestação de Serviços,4516.73,Transação referente a Prestação de Serviços
1277,2025-12-30,entrada,Aportes,9950.12,Transação referente a Aportes
695,2025-12-31,saida,Marketing,4357.56,Transação referente a Marketing
785,2025-12-31,saida,Marketing,3718.84,Transação referente a Marketing
238,2025-12-31,entrada,Aportes,2251.71,Transação referente a Aportes
863,2025-12-31,entrada,Vendas de Produtos,1704.4,Transação referente a Vendas de Produtos
381,2025-12-31,entrada,Prestação de Serviços,12084.44,Transação referente a Prestação de Serviços
766,2025-12-31,entrada,Rendimentos,7115.98,Transação referente a Rendimentos
522,2025-12-31,saida,Software SaaS,3599.95,Transação referente a Software SaaS
793,2026-01-01,entrada,Rendimentos,13427.14,Transação referente a Rendimentos
18,2026-01-01,saida,Logística,3520.23,Transação referente a Logística
734,2026-01-01,saida,Marketing,2811.1,Transação referente a Marketing
1451,2026-01-01,saida,Manutenção,1833.72,Transação referente a Manutenção
1416,2026-01-01,entrada,Prestação de Serviços,5000.32,Transação referente a Prestação de Serviços
